"","V1","V2","V3","V4"
"8377",NA,NA,NA,28500
"8378",NA,NA,NA,28375
"8379",NA,NA,NA,6400
"8380",NA,NA,NA,5750
"8381",NA,NA,NA,24000
"8382",NA,NA,NA,3250
"8383",NA,NA,NA,18000
"8384",NA,NA,NA,14000
"8385",NA,NA,NA,6300
"8386",NA,NA,NA,12000
"8387",NA,NA,NA,6000
"8388",NA,NA,NA,5000
"8389",NA,NA,NA,15000
"8390",NA,NA,NA,6075
"8391",NA,NA,NA,18200
"8392",NA,NA,NA,4925
"8393",NA,NA,NA,5000
"8394",NA,NA,NA,15000
"8395",NA,NA,NA,24000
"8396",NA,NA,NA,35000
"8397",NA,NA,NA,16000
"8398",NA,NA,NA,1200
"8399",NA,NA,NA,4000
"8400",NA,NA,NA,4400
"8401",NA,NA,NA,10000
"8402",NA,NA,NA,20975
"8403",NA,NA,NA,13000
"8404",NA,NA,NA,6000
"8405",NA,NA,NA,8000
"8406",NA,NA,NA,20000
"8407",NA,NA,NA,12000
"8408",NA,NA,NA,35000
"8409",NA,NA,NA,1000
"8410",NA,NA,NA,22600
"8411",NA,NA,NA,15000
"8412",NA,NA,NA,12475
"8413",NA,NA,NA,24000
"8414",NA,NA,NA,6275
"8415",NA,NA,NA,3950
"8416",NA,NA,NA,32350
"8417",NA,NA,NA,20000
"8418",NA,NA,NA,7500
"8419",NA,NA,NA,25000
"8420",NA,NA,NA,4200
"8421",NA,NA,NA,12925
"8422",NA,NA,NA,9600
"8423",NA,NA,NA,20675
"8424",NA,NA,NA,5500
"8425",NA,NA,NA,8250
"8426",NA,NA,NA,8400
"8427",NA,NA,NA,12000
"8428",NA,NA,NA,24000
"8429",NA,NA,NA,12000
"8430",NA,NA,NA,9000
"8431",NA,NA,NA,15000
"8432",NA,NA,NA,15000
"8433",NA,NA,NA,10500
"8434",NA,NA,NA,12000
"8435",NA,NA,NA,5600
"8436",NA,NA,NA,9600
"8437",NA,NA,NA,9600
"8438",NA,NA,NA,7500
"8439",NA,NA,NA,6000
"8440",NA,NA,NA,10250
"8441",NA,NA,NA,14225
"8442",NA,NA,NA,6000
"8443",NA,NA,NA,35000
"8444",NA,NA,NA,15000
"8445",NA,NA,NA,15600
"8446",NA,NA,NA,10000
"8447",NA,NA,NA,7250
"8448",NA,NA,NA,3200
"8449",NA,NA,NA,4050
"8450",NA,NA,NA,10000
"8451",NA,NA,NA,10000
"8452",NA,NA,NA,10000
"8453",NA,NA,NA,12900
"8454",NA,NA,NA,13000
"8455",NA,NA,NA,15000
"8456",NA,NA,NA,19700
"8457",NA,NA,NA,10000
"8458",NA,NA,NA,33000
"8459",NA,NA,NA,34375
"8460",NA,NA,NA,10000
"8461",NA,NA,NA,7000
"8462",NA,NA,NA,13000
"8463",NA,NA,NA,10800
"8464",NA,NA,NA,10000
"8465",NA,NA,NA,26000
"8466",NA,NA,NA,20000
"8467",NA,NA,NA,19200
"8468",NA,NA,NA,9000
"8469",NA,NA,NA,18650
"8470",NA,NA,NA,21000
"8471",NA,NA,NA,25000
"8472",NA,NA,NA,15000
"8473",NA,NA,NA,2400
"8474",NA,NA,NA,12000
"8475",NA,NA,NA,9000
"8476",NA,NA,NA,30000
"8477",NA,NA,NA,9200
"8478",NA,NA,NA,3375
"8479",NA,NA,NA,16800
"8480",NA,NA,NA,15000
"8481",NA,NA,NA,25200
"8482",NA,NA,NA,9500
"8483",NA,NA,NA,21600
"8484",NA,NA,NA,5000
"8485",NA,NA,NA,11050
"8486",NA,NA,NA,20000
"8487",NA,NA,NA,4000
"8488",NA,NA,NA,11200
"8489",NA,NA,NA,12000
"8490",NA,NA,NA,21000
"8491",NA,NA,NA,10575
"8492",NA,NA,NA,10000
"8493",NA,NA,NA,10000
"8494",NA,NA,NA,16950
"8495",NA,NA,NA,35000
"8496",NA,NA,NA,10000
"8497",NA,NA,NA,35000
"8498",NA,NA,NA,9700
"8499",NA,NA,NA,15000
"8500",NA,NA,NA,17000
"8501",NA,NA,NA,9000
"8502",NA,NA,NA,23000
"8503",NA,NA,NA,35000
"8504",NA,NA,NA,6025
"8505",NA,NA,NA,18000
"8506",NA,NA,NA,9600
"8507",NA,NA,NA,24000
"8508",NA,NA,NA,12000
"8509",NA,NA,NA,7500
"8510",NA,NA,NA,24000
"8511",NA,NA,NA,20200
"8512",NA,NA,NA,14900
"8513",NA,NA,NA,6000
"8514",NA,NA,NA,12000
"8515",NA,NA,NA,25350
"8516",NA,NA,NA,5500
"8517",NA,NA,NA,15000
"8518",NA,NA,NA,26000
"8519",NA,NA,NA,15000
"8520",NA,NA,NA,4000
"8521",NA,NA,NA,24325
"8522",NA,NA,NA,16800
"8523",NA,NA,NA,3000
"8524",NA,NA,NA,35000
"8525",NA,NA,NA,5900
"8526",NA,NA,NA,6000
"8527",NA,NA,NA,2100
"8528",NA,NA,NA,9500
"8529",NA,NA,NA,5000
"8530",NA,NA,NA,25000
"8531",NA,NA,NA,8375
"8532",NA,NA,NA,20000
"8533",NA,NA,NA,20000
"8534",NA,NA,NA,18000
"8535",NA,NA,NA,3000
"8536",NA,NA,NA,16000
"8537",NA,NA,NA,7000
"8538",NA,NA,NA,20000
"8539",NA,NA,NA,12000
"8540",NA,NA,NA,35000
"8541",NA,NA,NA,9000
"8542",NA,NA,NA,2500
"8543",NA,NA,NA,28800
"8544",NA,NA,NA,20125
"8545",NA,NA,NA,15000
"8546",NA,NA,NA,15000
"8547",NA,NA,NA,25000
"8548",NA,NA,NA,18000
"8549",NA,NA,NA,15000
"8550",NA,NA,NA,28800
"8551",NA,NA,NA,18000
"8552",NA,NA,NA,6025
"8553",NA,NA,NA,22400
"8554",NA,NA,NA,10400
"8555",NA,NA,NA,24000
"8556",NA,NA,NA,12975
"8557",NA,NA,NA,24000
"8558",NA,NA,NA,23925
"8559",NA,NA,NA,6000
"8560",NA,NA,NA,11500
"8561",NA,NA,NA,20000
"8562",NA,NA,NA,14300
"8563",NA,NA,NA,5000
"8564",NA,NA,NA,11850
"8565",NA,NA,NA,16500
"8566",NA,NA,NA,18200
"8567",NA,NA,NA,12000
"8568",NA,NA,NA,6000
"8569",NA,NA,NA,15000
"8570",NA,NA,NA,12000
"8571",NA,NA,NA,21100
"8572",NA,NA,NA,5000
"8573",NA,NA,NA,14400
"8574",NA,NA,NA,11000
"8575",NA,NA,NA,6000
"8576",NA,NA,NA,16900
"8577",NA,NA,NA,7000
"8578",NA,NA,NA,18025
"8579",NA,NA,NA,9000
"8580",NA,NA,NA,18200
"8581",NA,NA,NA,3500
"8582",NA,NA,NA,8000
"8583",NA,NA,NA,9325
"8584",NA,NA,NA,25000
"8585",NA,NA,NA,10000
"8586",NA,NA,NA,3000
"8587",NA,NA,NA,8000
"8588",NA,NA,NA,10000
"8589",NA,NA,NA,32350
"8590",NA,NA,NA,15000
"8591",NA,NA,NA,5000
"8592",NA,NA,NA,16000
"8593",NA,NA,NA,35000
"8594",NA,NA,NA,11000
"8595",NA,NA,NA,14075
"8596",NA,NA,NA,12500
"8597",NA,NA,NA,21000
"8598",NA,NA,NA,1500
"8599",NA,NA,NA,4000
"8600",NA,NA,NA,30000
"8601",NA,NA,NA,17225
"8602",NA,NA,NA,28000
"8603",NA,NA,NA,14000
"8604",NA,NA,NA,18000
"8605",NA,NA,NA,16000
"8606",NA,NA,NA,12000
"8607",NA,NA,NA,20000
"8608",NA,NA,NA,10000
"8609",NA,NA,NA,5975
"8610",NA,NA,NA,9600
"8611",NA,NA,NA,22550
"8612",NA,NA,NA,21000
"8613",NA,NA,NA,16000
"8614",NA,NA,NA,10000
"8615",NA,NA,NA,17000
"8616",NA,NA,NA,5000
"8617",NA,NA,NA,8675
"8618",NA,NA,NA,16000
"8619",NA,NA,NA,8000
"8620",NA,NA,NA,15000
"8621",NA,NA,NA,10000
"8622",NA,NA,NA,14000
"8623",NA,NA,NA,19000
"8624",NA,NA,NA,6000
"8625",NA,NA,NA,3000
"8626",NA,NA,NA,18000
"8627",NA,NA,NA,4000
"8628",NA,NA,NA,9025
"8629",NA,NA,NA,8500
"8630",NA,NA,NA,13600
"8631",NA,NA,NA,15000
"8632",NA,NA,NA,15000
"8633",NA,NA,NA,11000
"8634",NA,NA,NA,21000
"8635",NA,NA,NA,22250
"8636",NA,NA,NA,24000
"8637",NA,NA,NA,24000
"8638",NA,NA,NA,27000
"8639",NA,NA,NA,9000
"8640",NA,NA,NA,30000
"8641",NA,NA,NA,2000
"8642",NA,NA,NA,15000
"8643",NA,NA,NA,3625
"8644",NA,NA,NA,2000
"8645",NA,NA,NA,5000
"8646",NA,NA,NA,11325
"8647",NA,NA,NA,9750
"8648",NA,NA,NA,9850
"8649",NA,NA,NA,11200
"8650",NA,NA,NA,17500
"8651",NA,NA,NA,15000
"8652",NA,NA,NA,9500
"8653",NA,NA,NA,8400
"8654",NA,NA,NA,11925
"8655",NA,NA,NA,12000
"8656",NA,NA,NA,12500
"8657",NA,NA,NA,18200
"8658",NA,NA,NA,35000
"8659",NA,NA,NA,14000
"8660",NA,NA,NA,23000
"8661",NA,NA,NA,14400
"8662",NA,NA,NA,6000
"8663",NA,NA,NA,35000
"8664",NA,NA,NA,5000
"8665",NA,NA,NA,33575
"8666",NA,NA,NA,13200
"8667",NA,NA,NA,6200
"8668",NA,NA,NA,12800
"8669",NA,NA,NA,29700
"8670",NA,NA,NA,16000
"8671",NA,NA,NA,25000
"8672",NA,NA,NA,3000
"8673",NA,NA,NA,20000
"8674",NA,NA,NA,35000
"8675",NA,NA,NA,10000
"8676",NA,NA,NA,4200
"8677",NA,NA,NA,2800
"8678",NA,NA,NA,10000
"8679",NA,NA,NA,2800
"8680",NA,NA,NA,3000
"8681",NA,NA,NA,5600
"8682",NA,NA,NA,8625
"8683",NA,NA,NA,4000
"8684",NA,NA,NA,16000
"8685",NA,NA,NA,11200
"8686",NA,NA,NA,12000
"8687",NA,NA,NA,10150
"8688",NA,NA,NA,24000
"8689",NA,NA,NA,7700
"8690",NA,NA,NA,5000
"8691",NA,NA,NA,8000
"8692",NA,NA,NA,6400
"8693",NA,NA,NA,7500
"8694",NA,NA,NA,7500
"8695",NA,NA,NA,20400
"8696",NA,NA,NA,22000
"8697",NA,NA,NA,7000
"8698",NA,NA,NA,6600
"8699",NA,NA,NA,10000
"8700",NA,NA,NA,5000
"8701",NA,NA,NA,35000
"8702",NA,NA,NA,2200
"8703",NA,NA,NA,4000
"8704",NA,NA,NA,20000
"8705",NA,NA,NA,14400
"8706",NA,NA,NA,17500
"8707",NA,NA,NA,5000
"8708",NA,NA,NA,12000
"8709",NA,NA,NA,1000
"8710",NA,NA,NA,3925
"8711",NA,NA,NA,35000
"8712",NA,NA,NA,11000
"8713",NA,NA,NA,9600
"8714",NA,NA,NA,6400
"8715",NA,NA,NA,12000
"8716",NA,NA,NA,19200
"8717",NA,NA,NA,30000
"8718",NA,NA,NA,12000
"8719",NA,NA,NA,24000
"8720",NA,NA,NA,24000
"8721",NA,NA,NA,20000
"8722",NA,NA,NA,10000
"8723",NA,NA,NA,8000
"8724",NA,NA,NA,12150
"8725",NA,NA,NA,20000
"8726",NA,NA,NA,33425
"8727",NA,NA,NA,9000
"8728",NA,NA,NA,21000
"8729",NA,NA,NA,20000
"8730",NA,NA,NA,16800
"8731",NA,NA,NA,16000
"8732",NA,NA,NA,7675
"8733",NA,NA,NA,6000
"8734",NA,NA,NA,7000
"8735",NA,NA,NA,10000
"8736",NA,NA,NA,8000
"8737",NA,NA,NA,25125
"8738",NA,NA,NA,3000
"8739",NA,NA,NA,3500
"8740",NA,NA,NA,5000
"8741",NA,NA,NA,5000
"8742",NA,NA,NA,8000
"8743",NA,NA,NA,21000
"8744",NA,NA,NA,7000
"8745",NA,NA,NA,26200
"8746",NA,NA,NA,3000
"8747",NA,NA,NA,18000
"8748",NA,NA,NA,11300
"8749",NA,NA,NA,21000
"8750",NA,NA,NA,18000
"8751",NA,NA,NA,12000
"8752",NA,NA,NA,9600
"8753",NA,NA,NA,12000
"8754",NA,NA,NA,6000
"8755",NA,NA,NA,12000
"8756",NA,NA,NA,3200
"8757",NA,NA,NA,8400
"8758",NA,NA,NA,12000
"8759",NA,NA,NA,10000
"8760",NA,NA,NA,4800
"8761",NA,NA,NA,15000
"8762",NA,NA,NA,20000
"8763",NA,NA,NA,10000
"8764",NA,NA,NA,15000
"8765",NA,NA,NA,15000
"8766",NA,NA,NA,30000
"8767",NA,NA,NA,12350
"8768",NA,NA,NA,8000
"8769",NA,NA,NA,20400
"8770",NA,NA,NA,27275
"8771",NA,NA,NA,10000
"8772",NA,NA,NA,14075
"8773",NA,NA,NA,16500
"8774",NA,NA,NA,12650
"8775",NA,NA,NA,3600
"8776",NA,NA,NA,9000
"8777",NA,NA,NA,4200
"8778",NA,NA,NA,12000
"8779",NA,NA,NA,6025
"8780",NA,NA,NA,4000
"8781",NA,NA,NA,27000
"8782",NA,NA,NA,2400
"8783",NA,NA,NA,8400
"8784",NA,NA,NA,23000
"8785",NA,NA,NA,21600
"8786",NA,NA,NA,16000
"8787",NA,NA,NA,3500
"8788",NA,NA,NA,24000
"8789",NA,NA,NA,10000
"8790",NA,NA,NA,15275
"8791",NA,NA,NA,17500
"8792",NA,NA,NA,28000
"8793",NA,NA,NA,8600
"8794",NA,NA,NA,6000
"8795",NA,NA,NA,9000
"8796",NA,NA,NA,33000
"8797",NA,NA,NA,17875
"8798",NA,NA,NA,20000
"8799",NA,NA,NA,17000
"8800",NA,NA,NA,30000
"8801",NA,NA,NA,5000
"8802",NA,NA,NA,12500
"8803",NA,NA,NA,20000
"8804",NA,NA,NA,10000
"8805",NA,NA,NA,13500
"8806",NA,NA,NA,11000
"8807",NA,NA,NA,18000
"8808",NA,NA,NA,12000
"8809",NA,NA,NA,15000
"8810",NA,NA,NA,20000
"8811",NA,NA,NA,18000
"8812",NA,NA,NA,25000
"8813",NA,NA,NA,6000
"8814",NA,NA,NA,19375
"8815",NA,NA,NA,15000
"8816",NA,NA,NA,15000
"8817",NA,NA,NA,28000
"8818",NA,NA,NA,8000
"8819",NA,NA,NA,15000
"8820",NA,NA,NA,1500
"8821",NA,NA,NA,6000
"8822",NA,NA,NA,9000
"8823",NA,NA,NA,33700
"8824",NA,NA,NA,25000
"8825",NA,NA,NA,6000
"8826",NA,NA,NA,10000
"8827",NA,NA,NA,25000
"8828",NA,NA,NA,15750
"8829",NA,NA,NA,24000
"8830",NA,NA,NA,4750
"8831",NA,NA,NA,24000
"8832",NA,NA,NA,10375
"8833",NA,NA,NA,20000
"8834",NA,NA,NA,4800
"8835",NA,NA,NA,2000
"8836",NA,NA,NA,25000
"8837",NA,NA,NA,12000
"8838",NA,NA,NA,20000
"8839",NA,NA,NA,18000
"8840",NA,NA,NA,1800
"8841",NA,NA,NA,12000
"8842",NA,NA,NA,3000
"8843",NA,NA,NA,12700
"8844",NA,NA,NA,30000
"8845",NA,NA,NA,16000
"8846",NA,NA,NA,12800
"8847",NA,NA,NA,21500
"8848",NA,NA,NA,8000
"8849",NA,NA,NA,6000
"8850",NA,NA,NA,16000
"8851",NA,NA,NA,12000
"8852",NA,NA,NA,9000
"8853",NA,NA,NA,22000
"8854",NA,NA,NA,1800
"8855",NA,NA,NA,10000
"8856",NA,NA,NA,10000
"8857",NA,NA,NA,3550
"8858",NA,NA,NA,25000
"8859",NA,NA,NA,21000
"8860",NA,NA,NA,4000
"8861",NA,NA,NA,15000
"8862",NA,NA,NA,12800
"8863",NA,NA,NA,34150
"8864",NA,NA,NA,30000
"8865",NA,NA,NA,14400
"8866",NA,NA,NA,35000
"8867",NA,NA,NA,11075
"8868",NA,NA,NA,7000
"8869",NA,NA,NA,30000
"8870",NA,NA,NA,5000
"8871",NA,NA,NA,12000
"8872",NA,NA,NA,18900
"8873",NA,NA,NA,18000
"8874",NA,NA,NA,20000
"8875",NA,NA,NA,2950
"8876",NA,NA,NA,9000
"8877",NA,NA,NA,12000
"8878",NA,NA,NA,35000
"8879",NA,NA,NA,24000
"8880",NA,NA,NA,35000
"8881",NA,NA,NA,8000
"8882",NA,NA,NA,2000
"8883",NA,NA,NA,3000
"8884",NA,NA,NA,5000
"8885",NA,NA,NA,4200
"8886",NA,NA,NA,35000
"8887",NA,NA,NA,35000
"8888",NA,NA,NA,35000
"8889",NA,NA,NA,18000
"8890",NA,NA,NA,11200
"8891",NA,NA,NA,21000
"8892",NA,NA,NA,24350
"8893",NA,NA,NA,21000
"8894",NA,NA,NA,12000
"8895",NA,NA,NA,9800
"8896",NA,NA,NA,3000
"8897",NA,NA,NA,28000
"8898",NA,NA,NA,10000
"8899",NA,NA,NA,15000
"8900",NA,NA,NA,7000
"8901",NA,NA,NA,18350
"8902",NA,NA,NA,15000
"8903",NA,NA,NA,15000
"8904",NA,NA,NA,15000
"8905",NA,NA,NA,27000
"8906",NA,NA,NA,4000
"8907",NA,NA,NA,8000
"8908",NA,NA,NA,12100
"8909",NA,NA,NA,28000
"8910",NA,NA,NA,20000
"8911",NA,NA,NA,24000
"8912",NA,NA,NA,12000
"8913",NA,NA,NA,6600
"8914",NA,NA,NA,15000
"8915",NA,NA,NA,12000
"8916",NA,NA,NA,11000
"8917",NA,NA,NA,10000
"8918",NA,NA,NA,15000
"8919",NA,NA,NA,20000
"8920",NA,NA,NA,23525
"8921",NA,NA,NA,3000
"8922",NA,NA,NA,32000
"8923",NA,NA,NA,24000
"8924",NA,NA,NA,6000
"8925",NA,NA,NA,6400
"8926",NA,NA,NA,28000
"8927",NA,NA,NA,12000
"8928",NA,NA,NA,10000
"8929",NA,NA,NA,4500
"8930",NA,NA,NA,16000
"8931",NA,NA,NA,13050
"8932",NA,NA,NA,10000
"8933",NA,NA,NA,9775
"8934",NA,NA,NA,16250
"8935",NA,NA,NA,8400
"8936",NA,NA,NA,3000
"8937",NA,NA,NA,8400
"8938",NA,NA,NA,10000
"8939",NA,NA,NA,20000
"8940",NA,NA,NA,20675
"8941",NA,NA,NA,15000
"8942",NA,NA,NA,8000
"8943",NA,NA,NA,35000
"8944",NA,NA,NA,16000
"8945",NA,NA,NA,10000
"8946",NA,NA,NA,7200
"8947",NA,NA,NA,19000
"8948",NA,NA,NA,11300
"8949",NA,NA,NA,6000
"8950",NA,NA,NA,12000
"8951",NA,NA,NA,2775
"8952",NA,NA,NA,14400
"8953",NA,NA,NA,20000
"8954",NA,NA,NA,24000
"8955",NA,NA,NA,30000
"8956",NA,NA,NA,12000
"8957",NA,NA,NA,12000
"8958",NA,NA,NA,18000
"8959",NA,NA,NA,24000
"8960",NA,NA,NA,30000
"8961",NA,NA,NA,3000
"8962",NA,NA,NA,10000
"8963",NA,NA,NA,20675
"8964",NA,NA,NA,10000
"8965",NA,NA,NA,6000
"8966",NA,NA,NA,15000
"8967",NA,NA,NA,20000
"8968",NA,NA,NA,12000
"8969",NA,NA,NA,6750
"8970",NA,NA,NA,1000
"8971",NA,NA,NA,20000
"8972",NA,NA,NA,8500
"8973",NA,NA,NA,15350
"8974",NA,NA,NA,5500
"8975",NA,NA,NA,35000
"8976",NA,NA,NA,12000
"8977",NA,NA,NA,18000
"8978",NA,NA,NA,25000
"8979",NA,NA,NA,10000
"8980",NA,NA,NA,12500
"8981",NA,NA,NA,6500
"8982",NA,NA,NA,10500
"8983",NA,NA,NA,25000
"8984",NA,NA,NA,20000
"8985",NA,NA,NA,27525
"8986",NA,NA,NA,2500
"8987",NA,NA,NA,3600
"8988",NA,NA,NA,35000
"8989",NA,NA,NA,11500
"8990",NA,NA,NA,20075
"8991",NA,NA,NA,19600
"8992",NA,NA,NA,15000
"8993",NA,NA,NA,20000
"8994",NA,NA,NA,8000
"8995",NA,NA,NA,8500
"8996",NA,NA,NA,11200
"8997",NA,NA,NA,30225
"8998",NA,NA,NA,5000
"8999",NA,NA,NA,6750
"9000",NA,NA,NA,12000
"9001",NA,NA,NA,10000
"9002",NA,NA,NA,7500
"9003",NA,NA,NA,15250
"9004",NA,NA,NA,18225
"9005",NA,NA,NA,6600
"9006",NA,NA,NA,10000
"9007",NA,NA,NA,11000
"9008",NA,NA,NA,21600
"9009",NA,NA,NA,6400
"9010",NA,NA,NA,12000
"9011",NA,NA,NA,10000
"9012",NA,NA,NA,4000
"9013",NA,NA,NA,8000
"9014",NA,NA,NA,3200
"9015",NA,NA,NA,10000
"9016",NA,NA,NA,5000
"9017",NA,NA,NA,11100
"9018",NA,NA,NA,18000
"9019",NA,NA,NA,6000
"9020",NA,NA,NA,10400
"9021",NA,NA,NA,9000
"9022",NA,NA,NA,24000
"9023",NA,NA,NA,10500
"9024",NA,NA,NA,28000
"9025",NA,NA,NA,5000
"9026",NA,NA,NA,16950
"9027",NA,NA,NA,5500
"9028",NA,NA,NA,14375
"9029",NA,NA,NA,14400
"9030",NA,NA,NA,3000
"9031",NA,NA,NA,8400
"9032",NA,NA,NA,11200
"9033",NA,NA,NA,5800
"9034",NA,NA,NA,16750
"9035",NA,NA,NA,15000
"9036",NA,NA,NA,20000
"9037",NA,NA,NA,25000
"9038",NA,NA,NA,15000
"9039",NA,NA,NA,3500
"9040",NA,NA,NA,12650
"9041",NA,NA,NA,22000
"9042",NA,NA,NA,16000
"9043",NA,NA,NA,8400
"9044",NA,NA,NA,25000
"9045",NA,NA,NA,20000
"9046",NA,NA,NA,10000
"9047",NA,NA,NA,20000
"9048",NA,NA,NA,4200
"9049",NA,NA,NA,6000
"9050",NA,NA,NA,14625
"9051",NA,NA,NA,9000
"9052",NA,NA,NA,25000
"9053",NA,NA,NA,18000
"9054",NA,NA,NA,21000
"9055",NA,NA,NA,19000
"9056",NA,NA,NA,15000
"9057",NA,NA,NA,4500
"9058",NA,NA,NA,8000
"9059",NA,NA,NA,12000
"9060",NA,NA,NA,23350
"9061",NA,NA,NA,6400
"9062",NA,NA,NA,34275
"9063",NA,NA,NA,10000
"9064",NA,NA,NA,18000
"9065",NA,NA,NA,13800
"9066",NA,NA,NA,20000
"9067",NA,NA,NA,7000
"9068",NA,NA,NA,21000
"9069",NA,NA,NA,21000
"9070",NA,NA,NA,35000
"9071",NA,NA,NA,24000
"9072",NA,NA,NA,10000
"9073",NA,NA,NA,12000
"9074",NA,NA,NA,8400
"9075",NA,NA,NA,3000
"9076",NA,NA,NA,35000
"9077",NA,NA,NA,2600
"9078",NA,NA,NA,10000
"9079",NA,NA,NA,20125
"9080",NA,NA,NA,3750
"9081",NA,NA,NA,21000
"9082",NA,NA,NA,16550
"9083",NA,NA,NA,19600
"9084",NA,NA,NA,11200
"9085",NA,NA,NA,35000
"9086",NA,NA,NA,7000
"9087",NA,NA,NA,15000
"9088",NA,NA,NA,5000
"9089",NA,NA,NA,12000
"9090",NA,NA,NA,19200
"9091",NA,NA,NA,11200
"9092",NA,NA,NA,21000
"9093",NA,NA,NA,35000
"9094",NA,NA,NA,35000
"9095",NA,NA,NA,20100
"9096",NA,NA,NA,20000
"9097",NA,NA,NA,4200
"9098",NA,NA,NA,20000
"9099",NA,NA,NA,21000
"9100",NA,NA,NA,7000
"9101",NA,NA,NA,12000
"9102",NA,NA,NA,16000
"9103",NA,NA,NA,24000
"9104",NA,NA,NA,15000
"9105",NA,NA,NA,11500
"9106",NA,NA,NA,14000
"9107",NA,NA,NA,25000
"9108",NA,NA,NA,8400
"9109",NA,NA,NA,10000
"9110",NA,NA,NA,12000
"9111",NA,NA,NA,15000
"9112",NA,NA,NA,10000
"9113",NA,NA,NA,12000
"9114",NA,NA,NA,12000
"9115",NA,NA,NA,9000
"9116",NA,NA,NA,6400
"9117",NA,NA,NA,21000
"9118",NA,NA,NA,22000
"9119",NA,NA,NA,7000
"9120",NA,NA,NA,10000
"9121",NA,NA,NA,8450
"9122",NA,NA,NA,18000
"9123",NA,NA,NA,4800
"9124",NA,NA,NA,24000
"9125",NA,NA,NA,2500
"9126",NA,NA,NA,12000
"9127",NA,NA,NA,5000
"9128",NA,NA,NA,12000
"9129",NA,NA,NA,5500
"9130",NA,NA,NA,12000
"9131",NA,NA,NA,25000
"9132",NA,NA,NA,10000
"9133",NA,NA,NA,12000
"9134",NA,NA,NA,24000
"9135",NA,NA,NA,18000
"9136",NA,NA,NA,1000
"9137",NA,NA,NA,12000
"9138",NA,NA,NA,12000
"9139",NA,NA,NA,6350
"9140",NA,NA,NA,12000
"9141",NA,NA,NA,11850
"9142",NA,NA,NA,12000
"9143",NA,NA,NA,24925
"9144",NA,NA,NA,10000
"9145",NA,NA,NA,19450
"9146",NA,NA,NA,20050
"9147",NA,NA,NA,19200
"9148",NA,NA,NA,18000
"9149",NA,NA,NA,3000
"9150",NA,NA,NA,15000
"9151",NA,NA,NA,4200
"9152",NA,NA,NA,20325
"9153",NA,NA,NA,4800
"9154",NA,NA,NA,21000
"9155",NA,NA,NA,24000
"9156",NA,NA,NA,24925
"9157",NA,NA,NA,7000
"9158",NA,NA,NA,26400
"9159",NA,NA,NA,35000
"9160",NA,NA,NA,15000
"9161",NA,NA,NA,5000
"9162",NA,NA,NA,23000
"9163",NA,NA,NA,6000
"9164",NA,NA,NA,13600
"9165",NA,NA,NA,12275
"9166",NA,NA,NA,2500
"9167",NA,NA,NA,10000
"9168",NA,NA,NA,8000
"9169",NA,NA,NA,10000
"9170",NA,NA,NA,11000
"9171",NA,NA,NA,3150
"9172",NA,NA,NA,15000
"9173",NA,NA,NA,15000
"9174",NA,NA,NA,20000
"9175",NA,NA,NA,8400
"9176",NA,NA,NA,6300
"9177",NA,NA,NA,23000
"9178",NA,NA,NA,5400
"9179",NA,NA,NA,8000
"9180",NA,NA,NA,3600
"9181",NA,NA,NA,7000
"9182",NA,NA,NA,7350
"9183",NA,NA,NA,7500
"9184",NA,NA,NA,1000
"9185",NA,NA,NA,5000
"9186",NA,NA,NA,6000
"9187",NA,NA,NA,6400
"9188",NA,NA,NA,4000
"9189",NA,NA,NA,30000
"9190",NA,NA,NA,14000
"9191",NA,NA,NA,10000
"9192",NA,NA,NA,9325
"9193",NA,NA,NA,2500
"9194",NA,NA,NA,16450
"9195",NA,NA,NA,35000
"9196",NA,NA,NA,28000
"9197",NA,NA,NA,9000
"9198",NA,NA,NA,16700
"9199",NA,NA,NA,5000
"9200",NA,NA,NA,4800
"9201",NA,NA,NA,25450
"9202",NA,NA,NA,14000
"9203",NA,NA,NA,20000
"9204",NA,NA,NA,7200
"9205",NA,NA,NA,21000
"9206",NA,NA,NA,10000
"9207",NA,NA,NA,4000
"9208",NA,NA,NA,4300
"9209",NA,NA,NA,12000
"9210",NA,NA,NA,14000
"9211",NA,NA,NA,9000
"9212",NA,NA,NA,18000
"9213",NA,NA,NA,29450
"9214",NA,NA,NA,18850
"9215",NA,NA,NA,10000
"9216",NA,NA,NA,6000
"9217",NA,NA,NA,17500
"9218",NA,NA,NA,7000
"9219",NA,NA,NA,35000
"9220",NA,NA,NA,24000
"9221",NA,NA,NA,10000
"9222",NA,NA,NA,8000
"9223",NA,NA,NA,11200
"9224",NA,NA,NA,6000
"9225",NA,NA,NA,13200
"9226",NA,NA,NA,12000
"9227",NA,NA,NA,6600
"9228",NA,NA,NA,11325
"9229",NA,NA,NA,19150
"9230",NA,NA,NA,12000
"9231",NA,NA,NA,5750
"9232",NA,NA,NA,20950
"9233",NA,NA,NA,26325
"9234",NA,NA,NA,10500
"9235",NA,NA,NA,25000
"9236",NA,NA,NA,12000
"9237",NA,NA,NA,20500
"9238",NA,NA,NA,11200
"9239",NA,NA,NA,1000
"9240",NA,NA,NA,35000
"9241",NA,NA,NA,19000
"9242",NA,NA,NA,5600
"9243",NA,NA,NA,10500
"9244",NA,NA,NA,12000
"9245",NA,NA,NA,24000
"9246",NA,NA,NA,14700
"9247",NA,NA,NA,14400
"9248",NA,NA,NA,2200
"9249",NA,NA,NA,20000
"9250",NA,NA,NA,19000
